-inf,0.000000000000000000e+00,1.694915294647216797e-01,3.389830589294433594e-01,5.084745883941650391e-01,6.779661178588867188e-01,8.474576473236083984e-01,1.016949176788330078e+00,1.186440706253051758e+00,1.355932235717773438e+00,1.525423765182495117e+00,1.694915294647216797e+00,1.864406824111938477e+00,2.033898353576660156e+00,2.203389883041381836e+00,2.372881412506103516e+00,2.542372941970825195e+00,2.711864471435546875e+00,2.881356000900268555e+00,3.050847530364990234e+00,3.220339059829711914e+00,3.389830589294433594e+00,3.559322118759155273e+00,3.728813648223876953e+00,3.898305177688598633e+00,4.067796707153320312e+00,4.237287998199462891e+00,4.406779766082763672e+00,4.576271057128906250e+00,4.745762825012207031e+00,4.915254116058349609e+00,5.084745883941650391e+00,5.254237174987792969e+00,5.423728942871093750e+00,5.593220233917236328e+00,5.762712001800537109e+00,5.932203292846679688e+00,6.101695060729980469e+00,6.271186351776123047e+00,6.440678119659423828e+00,6.610169410705566406e+00,6.779661178588867188e+00,6.949152469635009766e+00,7.118644237518310547e+00,7.288135528564453125e+00,7.457627296447753906e+00,7.627118587493896484e+00,7.796610355377197266e+00,7.966101646423339844e+00,8.135593414306640625e+00,8.305085182189941406e+00,8.474575996398925781e+00,8.644067764282226562e+00,8.813559532165527344e+00,8.983051300048828125e+00,9.152542114257812500e+00,9.322033882141113281e+00,9.491525650024414062e+00,9.661017417907714844e+00,9.830508232116699219e+00,1.000000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,0.000000000000000000e+00,6.059661041945219040e-03,1.283932197839021683e-02,1.961898431181907654e-02,2.639864385128021240e-02,3.317830711603164673e-02,3.995796665549278259e-02,4.673762992024421692e-02,5.351728945970535278e-02,6.029694899916648865e-02,6.707660853862762451e-02,7.385627180337905884e-02,8.063593506813049316e-02,8.741559833288192749e-02,9.419525414705276489e-02,1.009749174118041992e-01,1.077545806765556335e-01,1.145342364907264709e-01,1.213138997554779053e-01,1.280935555696487427e-01,1.348732262849807739e-01,1.416528820991516113e-01,1.484325528144836426e-01,1.552122086286544800e-01,1.619918644428253174e-01,1.687715202569961548e-01,1.755511909723281860e-01,1.823308467864990234e-01,1.891105175018310547e-01,1.958901584148406982e-01,2.026698291301727295e-01,2.094494849443435669e-01,2.162291556596755981e-01,2.230088114738464355e-01,2.297884821891784668e-01,2.365681380033493042e-01,2.433478087186813354e-01,2.501274645328521729e-01,2.569071352481842041e-01,2.636867761611938477e-01,2.704664468765258789e-01,2.772460877895355225e-01,2.840257585048675537e-01,2.908054292201995850e-01,2.975850999355316162e-01,3.043647408485412598e-01,3.111444115638732910e-01,3.179240524768829346e-01,3.247037231922149658e-01,3.314833939075469971e-01,3.382630348205566406e-01,3.450427055358886719e-01,3.518223762512207031e-01,3.586020469665527344e-01,3.653816878795623779e-01,3.721613585948944092e-01,3.789410293102264404e-01,3.857207000255584717e-01,3.925003409385681152e-01,3.992800116539001465e-01
8.000000000000000167e-02,0.000000000000000000e+00,1.067932229489088058e-02,2.423864416778087616e-02,3.779796883463859558e-02,5.135728791356086731e-02,6.491661071777343750e-02,7.847593724727630615e-02,9.203525632619857788e-02,1.055945754051208496e-01,1.191539019346237183e-01,1.327132284641265869e-01,1.462725400924682617e-01,1.598318666219711304e-01,1.733911931514739990e-01,1.869505196809768677e-01,2.005098313093185425e-01,2.140691578388214111e-01,2.276284843683242798e-01,2.411877959966659546e-01,2.547471225261688232e-01,2.683064341545104980e-01,2.818657755851745605e-01,2.954250872135162354e-01,3.089844286441802979e-01,3.225437402725219727e-01,3.361030519008636475e-01,3.496623933315277100e-01,3.632216751575469971e-01,3.767810165882110596e-01,3.903403282165527344e-01,4.038996696472167969e-01,4.174589812755584717e-01,4.310183227062225342e-01,4.445776045322418213e-01,4.581369459629058838e-01,4.716962575912475586e-01,4.852555990219116211e-01,4.988149106502532959e-01,5.123742222785949707e-01,5.259335637092590332e-01,5.394929051399230957e-01,5.530521869659423828e-01,5.666115283966064453e-01,5.801708698272705078e-01,5.937302112579345703e-01,6.072894930839538574e-01,6.208488345146179199e-01,6.344081163406372070e-01,6.479674577713012695e-01,6.615267992019653320e-01,6.750860810279846191e-01,6.886454224586486816e-01,7.022047638893127441e-01,7.157641053199768066e-01,7.293233871459960938e-01,7.428827285766601562e-01,7.564420700073242188e-01,7.700014114379882812e-01,7.835606336593627930e-01,7.971199750900268555e-01
1.199999999999999956e-01,0.000000000000000000e+00,1.385898329317569733e-02,3.419796749949455261e-02,5.453694984316825867e-02,7.487593591213226318e-02,9.521491825580596924e-02,1.155539005994796753e-01,1.358928829431533813e-01,1.562318652868270874e-01,1.765708476305007935e-01,1.969098299741744995e-01,2.172488123178482056e-01,2.375878095626831055e-01,2.579267919063568115e-01,2.782657742500305176e-01,2.986047565937042236e-01,3.189437389373779297e-01,3.392827212810516357e-01,3.596217036247253418e-01,3.799606859683990479e-01,4.002996683120727539e-01,4.206386506557464600e-01,4.409776329994201660e-01,4.613166153430938721e-01,4.816555976867675781e-01,5.019945502281188965e-01,5.223335623741149902e-01,5.426725149154663086e-01,5.630115270614624023e-01,5.833504796028137207e-01,6.036894917488098145e-01,6.240284442901611328e-01,6.443674564361572266e-01,6.647064089775085449e-01,6.850454211235046387e-01,7.053843736648559570e-01,7.257233858108520508e-01,7.460623383522033691e-01,7.664013504981994629e-01,7.867403030395507812e-01,8.070793151855468750e-01,8.274182677268981934e-01,8.477572798728942871e-01,8.680962920188903809e-01,8.884353041648864746e-01,9.087742567062377930e-01,9.291132688522338867e-01,9.494522213935852051e-01,9.697912335395812988e-01,9.901302456855773926e-01,1.010469079017639160e+00,1.030808091163635254e+00,1.051147103309631348e+00,1.071486115455627441e+00,1.091825008392333984e+00,1.112164020538330078e+00,1.132503032684326172e+00,1.152842044830322266e+00,1.173180937767028809e+00,1.193519949913024902e+00
1.600000000000000033e-01,0.000000000000000000e+00,1.559864450246095657e-02,4.271728917956352234e-02,6.983593106269836426e-02,9.695457667112350464e-02,1.240732222795486450e-01,1.511918753385543823e-01,1.783105134963989258e-01,2.054291516542434692e-01,2.325478047132492065e-01,2.596664428710937500e-01,2.867850959300994873e-01,3.139037489891052246e-01,3.410223722457885742e-01,3.681410253047943115e-01,3.952596783638000488e-01,4.223783016204833984e-01,4.494969546794891357e-01,4.766156077384948730e-01,5.037342309951782227e-01,5.308529138565063477e-01,5.579715371131896973e-01,5.850901603698730469e-01,6.122088432312011719e-01,6.393274664878845215e-01,6.664460897445678711e-01,6.935647726058959961e-01,7.206833958625793457e-01,7.478020787239074707e-01,7.749206423759460449e-01,8.020393252372741699e-01,8.291579484939575195e-01,8.562766313552856445e-01,8.833952546119689941e-01,9.105139374732971191e-01,9.376325011253356934e-01,9.647511839866638184e-01,9.918698072433471680e-01,1.018988490104675293e+00,1.046107053756713867e+00,1.073225736618041992e+00,1.100344419479370117e+00,1.127463102340698242e+00,1.154581665992736816e+00,1.181700348854064941e+00,1.208819031715393066e+00,1.235937714576721191e+00,1.263056278228759766e+00,1.290174961090087891e+00,1.317293643951416016e+00,1.344412207603454590e+00,1.371530890464782715e+00,1.398649573326110840e+00,1.425768256187438965e+00,1.452886700630187988e+00,1.480005383491516113e+00,1.507124066352844238e+00,1.534242749214172363e+00,1.561361312866210938e+00,1.588479995727539062e+00
2.000000000000000111e-01,0.000000000000000000e+00,1.595965400338172913e-02,4.979661107063293457e-02,8.369491994380950928e-02,1.175932213664054871e-01,1.514915227890014648e-01,1.853898316621780396e-01,2.192881405353546143e-01,2.531864345073699951e-01,2.870847582817077637e-01,3.209830522537231445e-01,3.548813760280609131e-01,3.887796700000762939e-01,4.226779639720916748e-01,4.565762877464294434e-01,4.904745817184448242e-01,5.243728756904602051e-01,5.582712292671203613e-01,5.921695232391357422e-01,6.260678172111511230e-01,6.599661111831665039e-01,6.938644051551818848e-01,7.277627587318420410e-01,7.616610527038574219e-01,7.955593466758728027e-01,8.294575810432434082e-01,8.633559346199035645e-01,8.972542285919189453e-01,9.311525821685791016e-01,9.650508165359497070e-01,9.989491701126098633e-01,1.032847404479980469e+00,1.066745758056640625e+00,1.100643992424011230e+00,1.134542346000671387e+00,1.168440699577331543e+00,1.202339053153991699e+00,1.236237287521362305e+00,1.270135641098022461e+00,1.304033875465393066e+00,1.337932229042053223e+00,1.371830463409423828e+00,1.405728816986083984e+00,1.439627051353454590e+00,1.473525404930114746e+00,1.507423758506774902e+00,1.541322112083435059e+00,1.575220346450805664e+00,1.609118700027465820e+00,1.643017053604125977e+00,1.676915168762207031e+00,1.710813522338867188e+00,1.744711875915527344e+00,1.778610229492187500e+00,1.812508463859558105e+00,1.846406817436218262e+00,1.880305171012878418e+00,1.914203524589538574e+00,1.948101639747619629e+00,1.981999993324279785e+00
2.399999999999999911e-01,0.000000000000000000e+00,1.595965400338172913e-02,5.543593317270278931e-02,9.611389786005020142e-02,1.367918699979782104e-01,1.774698346853256226e-01,2.181477993726730347e-01,2.588257789611816406e-01,2.995037436485290527e-01,3.401817083358764648e-01,3.808596730232238770e-01,4.215376377105712891e-01,4.622156023979187012e-01,5.028935670852661133e-01,5.435715317726135254e-01,5.842494964599609375e-01,6.249274611473083496e-01,6.656054258346557617e-01,7.062833905220031738e-01,7.469613552093505859e-01,7.876393198966979980e-01,8.283172845840454102e-01,8.689952492713928223e-01,9.096732139587402344e-01,9.503512382507324219e-01,9.910291433334350586e-01,1.031707167625427246e+00,1.072385072708129883e+00,1.113063097000122070e+00,1.153741002082824707e+00,1.194419026374816895e+00,1.235096931457519531e+00,1.275774955749511719e+00,1.316452860832214355e+00,1.357130885124206543e+00,1.397808790206909180e+00,1.438486814498901367e+00,1.479164719581604004e+00,1.519842743873596191e+00,1.560520648956298828e+00,1.601198673248291016e+00,1.641876578330993652e+00,1.682554602622985840e+00,1.723232507705688477e+00,1.763910531997680664e+00,1.804588437080383301e+00,1.845266461372375488e+00,1.885944366455078125e+00,1.926622390747070312e+00,1.967300415039062500e+00,2.007978200912475586e+00,2.048656225204467773e+00,2.089334249496459961e+00,2.130012273788452148e+00,2.170690059661865234e+00,2.211368083953857422e+00,2.252046108245849609e+00,2.292724132537841797e+00,2.333401918411254883e+00,2.374079942703247070e+00
2.800000000000000266e-01,0.000000000000000000e+00,1.595965400338172913e-02,5.963525548577308655e-02,1.070928871631622314e-01,1.545505076646804810e-01,2.020081430673599243e-01,2.494657635688781738e-01,2.969233989715576172e-01,3.443810343742370605e-01,3.918386399745941162e-01,4.392962753772735596e-01,4.867539107799530029e-01,5.342115163803100586e-01,5.816691517829895020e-01,6.291267871856689453e-01,6.765844225883483887e-01,7.240420579910278320e-01,7.714996933937072754e-01,8.189573287963867188e-01,8.664149641990661621e-01,9.138725399971008301e-01,9.613301753997802734e-01,1.008787870407104492e+00,1.056245446205139160e+00,1.103703022003173828e+00,1.151160597801208496e+00,1.198618292808532715e+00,1.246075868606567383e+00,1.293533563613891602e+00,1.340991139411926270e+00,1.388448834419250488e+00,1.435906410217285156e+00,1.483364105224609375e+00,1.530821681022644043e+00,1.578279376029968262e+00,1.625736951828002930e+00,1.673194646835327148e+00,1.720652222633361816e+00,1.768109917640686035e+00,1.815567493438720703e+00,1.863025188446044922e+00,1.910482645034790039e+00,1.957940340042114258e+00,2.005398035049438477e+00,2.052855730056762695e+00,2.100313186645507812e+00,2.147770881652832031e+00,2.195228576660156250e+00,2.242686271667480469e+00,2.290143966674804688e+00,2.337601184844970703e+00,2.385058879852294922e+00,2.432516574859619141e+00,2.479974269866943359e+00,2.527431726455688477e+00,2.574889421463012695e+00,2.622347116470336914e+00,2.669804811477661133e+00,2.717262268066406250e+00,2.764719963073730469e+00
3.200000000000000067e-01,0.000000000000000000e+00,1.595965400338172913e-02,6.239457800984382629e-02,1.166318655014038086e-01,1.708691567182540894e-01,2.251064479351043701e-01,2.793437242507934570e-01,3.335810303688049316e-01,3.878183066844940186e-01,4.420556128025054932e-01,4.962928891181945801e-01,5.505301952362060547e-01,6.047675013542175293e-01,6.590047478675842285e-01,7.132420539855957031e-01,7.674793601036071777e-01,8.217166066169738770e-01,8.759539127349853516e-01,9.301912188529968262e-01,9.844285249710083008e-01,1.038665771484375000e+00,1.092903137207031250e+00,1.147140383720397949e+00,1.201377630233764648e+00,1.255614995956420898e+00,1.309852123260498047e+00,1.364089488983154297e+00,1.418326735496520996e+00,1.472564101219177246e+00,1.526801347732543945e+00,1.581038713455200195e+00,1.635275840759277344e+00,1.689513206481933594e+00,1.743750452995300293e+00,1.797987818717956543e+00,1.852225065231323242e+00,1.906462430953979492e+00,1.960699677467346191e+00,2.014936923980712891e+00,2.069174289703369141e+00,2.123411655426025391e+00,2.177648782730102539e+00,2.231886148452758789e+00,2.286123275756835938e+00,2.340360641479492188e+00,2.394598007202148438e+00,2.448835372924804688e+00,2.503072500228881836e+00,2.557309865951538086e+00,2.611547231674194336e+00,2.665784358978271484e+00,2.720021724700927734e+00,2.774259090423583984e+00,2.828496456146240234e+00,2.882733583450317383e+00,2.936970949172973633e+00,2.991208314895629883e+00,3.045445680618286133e+00,3.099682569503784180e+00,3.153919935226440430e+00
